Order Date,Region,Category,Sales,Profit
2023-01-26,South,Office Supplies,48637.99,2437.04
2023-01-26,East,Furniture,30348.69,3898.43
2023-01-26,East,Furniture,3285.61,304.12
2023-01-28,East,Furniture,44386.04,9100.35
2023-01-29,Central,Office Supplies,19254.91,1161.59
2023-01-30,East,Furniture,20147.85,4687.72
2023-02-01,South,Technology,40125.5,8717.38
2023-02-01,East,Office Supplies,2087.19,120.85
2023-02-04,East,Furniture,34649.49,6645.46
2023-02-04,South,Furniture,1758.32,509.38
2023-02-04,East,Furniture,7383.43,700.49
2023-02-06,South,Office Supplies,39613.21,4027.29
2023-02-06,West,Technology,12173.88,3605.1
2023-02-06,South,Furniture,11165.74,1342.51
2023-02-06,South,Technology,18927.84,2654.08
2023-02-07,West,Technology,10403.3,2819.59
2023-02-07,South,Technology,6739.74,1302.68
2023-02-08,East,Furniture,12642.58,3082.37
2023-02-08,West,Technology,15667.38,3364.13
2023-02-09,Central,Furniture,45917.14,13316.34
2023-02-09,South,Office Supplies,20001.9,4721.28
2023-02-10,East,Furniture,33720.07,4251.34
2023-02-11,East,Furniture,5679.57,447.63
2023-02-11,South,Technology,30760.21,2920.27
2023-02-12,East,Technology,12981.04,3542.36
2023-02-12,East,Furniture,11154.02,1579.74
2023-02-13,East,Office Supplies,18819.42,1480.68
2023-02-14,Central,Technology,2779.24,219.94
2023-02-14,Central,Furniture,24765.99,3050.16
2023-02-15,East,Furniture,39863.22,10278.64
2023-02-16,South,Technology,26386.43,4919.3
2023-02-17,East,Technology,39434.17,10695.27
2023-02-19,South,Technology,33956.65,8451.35
2023-02-20,South,Technology,24043.22,6042.19
2023-02-21,Central,Office Supplies,41243.23,11690.0
2023-02-21,South,Furniture,30156.37,7662.51
2023-02-21,West,Furniture,47127.04,13163.71
2023-02-22,South,Office Supplies,31892.41,9218.23
2023-02-23,East,Office Supplies,48056.52,9408.51
2023-02-23,South,Technology,15732.35,1830.27
2023-02-24,East,Furniture,48746.58,6515.68
2023-02-24,West,Office Supplies,27798.77,2399.56
2023-02-25,Central,Office Supplies,24295.81,6441.58
2023-02-26,East,Technology,35128.17,7672.86
2023-02-26,West,Furniture,19156.3,1783.71
2023-02-27,South,Furniture,43772.02,7790.72
2023-02-27,South,Office Supplies,15902.76,1826.78
2023-02-28,West,Office Supplies,25328.14,6092.47
2023-03-01,West,Technology,37054.96,9558.72
2023-03-02,East,Technology,11806.24,2929.39
2023-03-03,Central,Technology,14796.43,2329.17
2023-03-03,Central,Office Supplies,19374.88,5053.0
2023-03-03,Central,Technology,26929.46,6273.92
2023-03-03,South,Technology,31345.79,5982.18
2023-03-04,West,Office Supplies,39682.97,4964.44
2023-03-07,West,Technology,9621.12,2731.8
2023-03-07,East,Furniture,5074.93,773.9
2023-03-07,West,Technology,21902.93,1946.98
2023-03-08,South,Office Supplies,5401.46,741.51
2023-03-09,West,Office Supplies,45007.69,8488.02
2023-03-09,South,Furniture,24017.09,5619.97
2023-03-09,East,Office Supplies,4295.28,378.67
2023-03-10,East,Office Supplies,29045.33,7122.1
2023-03-10,East,Furniture,25434.77,2064.49
2023-03-10,Central,Office Supplies,40871.37,4947.1
2023-03-12,East,Furniture,37944.05,9788.73
2023-03-13,West,Furniture,32869.6,8094.13
2023-03-13,East,Office Supplies,6992.23,603.07
2023-03-13,Central,Technology,23970.93,4595.31
2023-03-14,Central,Office Supplies,39362.06,10129.01
2023-03-14,West,Furniture,13865.1,1895.94
2023-03-14,Central,Furniture,13732.81,3510.25
2023-03-15,East,Office Supplies,12887.19,1921.72
2023-03-15,West,Technology,17520.75,4811.4
2023-03-16,East,Furniture,47998.84,13439.27
2023-03-18,Central,Furniture,7957.66,2129.87
2023-03-18,South,Furniture,34060.75,6230.24
2023-03-19,South,Furniture,21293.58,2570.59
2023-03-20,Central,Office Supplies,43029.03,11677.92
2023-03-21,East,Technology,39669.24,5376.9
2023-03-22,Central,Furniture,26808.55,4362.72
2023-03-23,West,Office Supplies,28144.4,5054.25
2023-03-23,South,Furniture,25235.43,2072.75
2023-03-23,South,Furniture,23873.79,6608.51
2023-03-24,East,Office Supplies,33713.63,5095.8
2023-03-24,Central,Furniture,32427.99,6913.79
2023-03-25,South,Furniture,40499.84,9946.22
2023-03-25,Central,Furniture,46396.72,6235.22
2023-03-25,South,Technology,46839.33,10339.1
2023-03-25,South,Office Supplies,20683.09,4522.78
2023-03-26,East,Technology,4168.38,873.77
2023-03-26,South,Technology,29099.27,3856.97
2023-03-29,Central,Technology,35960.27,2428.77
2023-03-29,East,Furniture,18549.68,2060.72
2023-04-02,West,Technology,36985.84,5890.82
2023-04-04,East,Furniture,2846.23,708.23
2023-04-05,West,Furniture,6825.78,857.27
2023-04-05,West,Office Supplies,1548.03,298.86
2023-04-06,West,Office Supplies,28544.92,7385.67
2023-04-07,South,Technology,6489.49,404.92
2023-04-07,South,Furniture,17651.79,2283.55
2023-04-08,Central,Technology,47849.42,12083.82
2023-04-08,East,Office Supplies,18994.92,2937.87
2023-04-09,West,Technology,23779.28,4770.79
2023-04-10,East,Office Supplies,44189.41,6813.49
2023-04-10,Central,Office Supplies,30829.74,6994.78
2023-04-11,Central,Office Supplies,49389.72,10892.91
2023-04-12,East,Office Supplies,32316.22,2669.04
2023-04-14,West,Office Supplies,13014.04,3413.72
2023-04-14,East,Technology,38172.49,10664.06
2023-04-15,Central,Technology,36738.86,4801.18
2023-04-16,Central,Technology,11606.16,2257.13
2023-04-17,East,Technology,48706.95,14381.2
2023-04-17,West,Technology,36806.28,5202.52
2023-04-18,East,Office Supplies,6933.54,1000.73
2023-04-18,Central,Furniture,37513.15,2712.96
2023-04-18,East,Office Supplies,9643.34,1543.25
2023-04-19,West,Office Supplies,10813.86,1964.22
2023-04-19,South,Technology,49523.53,8704.63
2023-04-19,East,Technology,31125.02,7404.22
2023-04-20,East,Office Supplies,12060.32,739.2
2023-04-20,South,Office Supplies,5205.72,461.5
2023-04-20,East,Technology,21109.3,4836.55
2023-04-21,South,Furniture,30980.93,5539.53
2023-04-22,East,Technology,31455.14,1797.74
2023-04-22,South,Office Supplies,42107.39,2907.66
2023-04-25,South,Furniture,2657.95,480.23
2023-04-26,West,Office Supplies,29481.48,2515.94
2023-04-26,South,Office Supplies,3688.05,292.05
2023-04-29,West,Office Supplies,44703.57,13180.8
2023-04-29,Central,Furniture,38245.49,10992.65
2023-04-29,Central,Technology,15904.08,1137.36
2023-04-30,West,Furniture,19372.65,5526.18
2023-04-30,South,Furniture,48478.15,5530.3
2023-05-01,West,Technology,26250.53,6493.12
2023-05-01,East,Technology,40920.49,8809.29
2023-05-01,Central,Office Supplies,14842.01,4060.54
2023-05-03,West,Office Supplies,44145.26,7266.37
2023-05-03,South,Technology,19939.07,2796.31
2023-05-04,West,Furniture,35816.37,3226.75
2023-05-05,West,Technology,13521.05,3125.13
2023-05-07,Central,Technology,25013.15,6507.17
2023-05-07,South,Furniture,13993.42,4004.7
2023-05-09,South,Furniture,21691.62,3540.0
2023-05-10,West,Furniture,1072.82,239.64
2023-05-10,West,Office Supplies,46985.91,8151.15
2023-05-11,Central,Technology,17474.52,1882.84
2023-05-11,East,Technology,39856.83,5494.19
2023-05-13,South,Technology,21656.52,2317.67
2023-05-13,East,Office Supplies,43657.88,6472.7
2023-05-13,West,Furniture,23779.05,3678.35
2023-05-14,West,Office Supplies,2965.11,310.01
2023-05-14,West,Office Supplies,36091.35,5468.96
2023-05-14,South,Furniture,31346.51,3045.56
2023-05-15,East,Office Supplies,44301.27,9195.66
2023-05-15,South,Technology,25606.59,6483.74
2023-05-16,East,Technology,40618.25,5231.73
2023-05-17,Central,Furniture,29146.54,6941.77
2023-05-18,West,Technology,8507.78,592.29
2023-05-18,East,Office Supplies,25526.5,4737.68
2023-05-19,East,Office Supplies,14458.97,3939.19
2023-05-19,Central,Technology,30164.93,6861.64
2023-05-20,West,Office Supplies,6026.05,570.86
2023-05-20,Central,Furniture,38059.29,5260.96
2023-05-21,Central,Office Supplies,11148.47,621.25
2023-05-21,Central,Office Supplies,49516.78,8443.79
2023-05-23,West,Technology,28793.65,3009.6
2023-05-23,East,Office Supplies,32093.42,6869.86
2023-05-24,East,Technology,8435.86,2077.84
2023-05-24,Central,Technology,41882.35,11124.35
2023-05-26,Central,Technology,18013.24,1759.52
2023-05-26,East,Office Supplies,14980.75,2406.55
2023-05-27,East,Office Supplies,46772.55,9007.6
2023-05-27,East,Office Supplies,19793.88,5205.0
2023-05-28,Central,Technology,32764.11,7839.08
2023-05-28,South,Furniture,38697.41,5502.04
2023-05-28,Central,Furniture,16249.08,2660.92
2023-05-29,South,Office Supplies,17152.32,4768.64
2023-05-29,Central,Technology,18874.02,4459.66
2023-05-30,Central,Office Supplies,44000.65,4288.77
2023-05-31,South,Office Supplies,2001.79,191.79
2023-05-31,West,Furniture,42177.76,4664.02
2023-05-31,East,Technology,4794.01,1057.45
2023-05-31,West,Office Supplies,31258.54,2750.49
2023-06-01,East,Technology,32602.09,1635.32
2023-06-02,South,Technology,629.07,144.02
2023-06-06,South,Technology,42001.43,11431.41
2023-06-07,Central,Technology,9839.28,2707.9
2023-06-07,South,Office Supplies,1164.43,282.04
2023-06-08,South,Technology,2976.77,851.62
2023-06-09,East,Furniture,12326.98,2403.44
2023-06-09,West,Furniture,20789.26,3271.11
2023-06-09,South,Office Supplies,14882.89,2919.5
2023-06-09,West,Technology,34159.28,6755.2
2023-06-11,East,Furniture,28275.43,3112.03
2023-06-11,South,Office Supplies,5215.0,388.51
2023-06-11,South,Office Supplies,16785.29,2464.03
2023-06-11,West,Office Supplies,23068.26,3762.15
2023-06-12,Central,Furniture,9271.09,2522.48
2023-06-12,Central,Furniture,35903.46,9033.46
2023-06-13,East,Office Supplies,12900.17,1119.19
2023-06-14,West,Office Supplies,42150.11,8361.38
2023-06-14,West,Office Supplies,509.17,102.77
2023-06-15,East,Office Supplies,38978.01,7599.68
2023-06-15,East,Furniture,9750.17,645.23
2023-06-15,South,Furniture,22694.16,5039.05
2023-06-16,East,Technology,37115.31,3841.8
2023-06-16,East,Technology,14323.63,2982.07
2023-06-18,East,Office Supplies,20560.84,2405.79
2023-06-18,South,Furniture,27169.24,4686.98
2023-06-18,West,Technology,39394.76,11173.52
2023-06-19,East,Furniture,19148.57,3881.6
2023-06-19,South,Office Supplies,11702.06,3481.62
2023-06-20,West,Technology,4436.23,864.48
2023-06-21,West,Technology,20835.06,4266.81
2023-06-22,West,Furniture,10355.27,1108.24
2023-06-22,Central,Furniture,39421.5,5930.14
2023-06-24,West,Technology,34916.07,6042.72
2023-06-24,South,Furniture,20514.34,1359.28
2023-06-25,East,Furniture,31889.38,2573.68
2023-06-25,Central,Furniture,41255.7,4603.84
2023-06-25,Central,Furniture,32904.29,4543.1
2023-06-27,West,Technology,12045.96,2650.28
2023-06-28,Central,Furniture,9792.54,1594.15
2023-07-02,South,Technology,31434.64,2141.93
2023-07-02,West,Furniture,46612.47,3853.92
2023-07-02,East,Furniture,38685.78,2396.74
2023-07-04,West,Office Supplies,41559.79,9524.57
2023-07-06,West,Office Supplies,40601.21,8646.69
2023-07-08,South,Office Supplies,14362.63,3806.53
2023-07-08,West,Office Supplies,38444.59,5427.79
2023-07-08,West,Technology,2733.24,398.41
2023-07-08,West,Furniture,39959.18,6213.47
2023-07-09,West,Technology,16270.92,3940.64
2023-07-09,East,Technology,35883.13,4413.33
2023-07-10,East,Furniture,45082.97,12386.81
2023-07-10,East,Furniture,4631.86,1160.75
2023-07-13,West,Office Supplies,30629.87,5352.47
2023-07-14,West,Technology,26526.08,7620.36
2023-07-15,Central,Technology,16178.99,1750.2
2023-07-15,Central,Technology,33161.13,4909.01
2023-07-15,South,Technology,8438.52,539.1
2023-07-16,West,Technology,24308.52,5520.41
2023-07-16,West,Office Supplies,8471.79,1490.65
2023-07-17,Central,Office Supplies,42886.86,7491.81
2023-07-17,South,Technology,35540.09,4671.19
2023-07-18,West,Technology,32354.45,5185.08
2023-07-18,West,Office Supplies,43692.41,7579.61
2023-07-20,Central,Technology,42629.99,6474.89
2023-07-20,East,Office Supplies,29565.37,7241.38
2023-07-22,East,Technology,29457.14,4851.9
2023-07-22,South,Office Supplies,33050.89,6679.01
2023-07-23,West,Office Supplies,33525.92,4627.22
2023-07-28,East,Office Supplies,46926.59,14013.97
2023-07-29,South,Office Supplies,4849.38,855.65
2023-08-01,West,Office Supplies,45044.04,12146.47
2023-08-01,South,Technology,33037.28,6865.88
2023-08-01,East,Technology,36630.61,7105.77
2023-08-01,East,Furniture,37786.35,5257.74
2023-08-03,South,Technology,26878.07,6889.62
2023-08-03,West,Office Supplies,35877.24,9482.71
2023-08-03,Central,Furniture,36606.59,8406.72
2023-08-04,South,Technology,39118.29,6194.46
2023-08-04,West,Technology,26529.56,6771.74
2023-08-05,West,Furniture,4842.83,812.67
2023-08-07,West,Office Supplies,7250.1,1211.92
2023-08-07,West,Technology,36243.82,8928.86
2023-08-08,Central,Technology,6887.32,2037.82
2023-08-08,Central,Office Supplies,16882.66,1953.28
2023-08-10,South,Technology,1203.01,252.71
2023-08-10,Central,Technology,39272.25,2383.85
2023-08-11,Central,Office Supplies,45340.88,12873.7
2023-08-11,East,Office Supplies,14615.37,879.38
2023-08-11,West,Office Supplies,6168.06,499.62
2023-08-12,West,Furniture,3935.07,367.06
2023-08-12,Central,Office Supplies,34963.41,3021.65
2023-08-12,Central,Furniture,16539.38,1768.72
2023-08-13,East,Furniture,14254.41,3359.16
2023-08-13,East,Technology,21562.53,4715.51
2023-08-14,East,Technology,38075.77,5201.0
2023-08-14,West,Furniture,33761.22,5553.92
2023-08-16,South,Furniture,24165.8,4509.47
2023-08-16,West,Furniture,42241.47,4889.85
2023-08-17,Central,Technology,38224.37,7696.34
2023-08-18,South,Office Supplies,49231.13,8312.64
2023-08-19,East,Technology,30593.91,5426.7
2023-08-19,East,Office Supplies,10080.4,764.71
2023-08-19,Central,Office Supplies,44142.89,8102.96
2023-08-22,West,Technology,23776.63,2042.43
2023-08-22,East,Technology,25608.36,3894.08
2023-08-22,Central,Furniture,32417.28,6879.34
2023-08-23,East,Office Supplies,30557.86,1633.49
2023-08-23,West,Office Supplies,22240.92,4891.91
2023-08-24,West,Technology,49219.92,13134.62
2023-08-24,East,Technology,38334.04,7617.51
2023-08-24,West,Technology,10886.42,1088.78
2023-08-24,South,Furniture,19738.47,3665.42
2023-08-25,South,Technology,34927.47,8780.53
2023-08-27,South,Furniture,15664.06,2650.94
2023-08-28,East,Furniture,49761.01,10330.82
2023-08-29,East,Furniture,31753.79,9353.46
2023-09-03,South,Furniture,2202.98,418.52
2023-09-04,Central,Office Supplies,20736.29,1958.73
2023-09-06,East,Furniture,41066.12,5715.96
2023-09-06,Central,Technology,28065.59,2734.84
2023-09-06,East,Technology,9122.12,1501.15
2023-09-06,East,Technology,20002.38,3627.63
2023-09-06,Central,Office Supplies,31813.37,4174.1
2023-09-06,South,Furniture,24352.73,4924.13
2023-09-06,West,Furniture,21144.13,5298.51
2023-09-07,Central,Office Supplies,49065.99,12592.24
2023-09-07,East,Office Supplies,22845.44,4370.02
2023-09-07,South,Technology,11923.04,3419.96
2023-09-08,Central,Office Supplies,24237.29,5170.99
2023-09-09,Central,Furniture,46932.39,3326.05
2023-09-09,Central,Office Supplies,12681.66,2400.88
2023-09-09,Central,Furniture,49162.48,7402.96
2023-09-09,South,Technology,8499.67,1463.19
2023-09-10,East,Furniture,25105.92,4833.65
2023-09-10,Central,Technology,46198.84,13663.48
2023-09-11,South,Furniture,2041.22,533.6
2023-09-11,East,Technology,33175.89,1660.79
2023-09-11,East,Technology,4116.4,542.68
2023-09-11,South,Technology,15369.3,4256.66
2023-09-13,West,Technology,15095.85,2923.08
2023-09-13,West,Office Supplies,44690.76,7304.88
2023-09-14,East,Furniture,11631.32,2499.91
2023-09-14,Central,Technology,25663.19,2612.39
2023-09-15,West,Office Supplies,34369.32,6334.3
2023-09-15,South,Furniture,28116.09,7535.49
2023-09-16,West,Technology,6459.8,985.38
2023-09-16,West,Furniture,46097.35,2823.39
2023-09-16,West,Office Supplies,3437.24,467.78
2023-09-19,South,Office Supplies,26814.24,5721.04
2023-09-19,East,Furniture,11087.84,1903.72
2023-09-20,West,Office Supplies,22317.88,2010.25
2023-09-22,South,Office Supplies,36092.15,10075.86
2023-09-24,West,Office Supplies,26556.74,2759.85
2023-09-24,Central,Office Supplies,7843.22,1268.28
2023-09-24,Central,Office Supplies,48437.35,2793.13
2023-09-25,South,Technology,5884.94,531.67
2023-09-25,South,Furniture,30887.84,2600.56
2023-09-26,East,Office Supplies,23493.36,4199.28
2023-09-26,Central,Technology,28958.07,1702.7
2023-09-26,South,Office Supplies,37628.04,9498.23
2023-09-27,Central,Technology,28318.08,6665.65
2023-09-27,South,Office Supplies,42634.77,12089.48
2023-09-27,South,Office Supplies,2014.97,597.32
2023-09-27,South,Furniture,33674.98,2317.24
2023-09-27,Central,Technology,21158.72,4793.68
2023-09-28,West,Furniture,45157.72,10362.81
2023-10-01,Central,Office Supplies,42454.67,11261.69
2023-10-03,West,Furniture,35234.82,8158.85
2023-10-04,West,Furniture,8385.16,1908.16
2023-10-04,East,Office Supplies,632.07,176.9
2023-10-04,East,Furniture,26751.47,6272.0
2023-10-05,East,Furniture,28856.51,2980.72
2023-10-05,East,Technology,27190.37,5582.6
2023-10-06,East,Furniture,1280.83,133.9
2023-10-07,West,Office Supplies,38073.07,4578.8
2023-10-07,West,Technology,49616.3,12220.69
2023-10-07,South,Office Supplies,12995.34,3477.42
2023-10-08,Central,Furniture,24209.04,4581.25
2023-10-08,East,Furniture,2437.95,442.46
2023-10-10,East,Furniture,6271.85,416.9
2023-10-11,South,Technology,1097.09,83.27
2023-10-11,Central,Technology,28231.44,3789.57
2023-10-14,West,Furniture,36090.13,6081.77
2023-10-15,Central,Office Supplies,36658.1,7048.72
2023-10-17,Central,Technology,16374.61,2338.96
2023-10-17,East,Furniture,13384.02,2898.52
2023-10-18,Central,Furniture,39591.55,10782.63
2023-10-18,Central,Office Supplies,3727.39,1056.48
2023-10-20,South,Technology,29192.15,7254.68
2023-10-21,East,Office Supplies,20501.99,5589.18
2023-10-21,East,Technology,24982.59,3581.68
2023-10-21,South,Furniture,44451.14,5538.1
2023-10-22,South,Technology,10926.27,2742.38
2023-10-22,East,Office Supplies,3316.62,665.57
2023-10-22,South,Furniture,38563.05,7832.18
2023-10-22,South,Furniture,23503.88,5591.91
2023-10-23,East,Office Supplies,41135.03,4541.56
2023-10-24,South,Furniture,20966.93,3471.24
2023-10-24,South,Office Supplies,40167.93,7236.25
2023-10-24,South,Technology,1013.0,170.06
2023-10-25,East,Office Supplies,1878.56,186.97
2023-10-25,East,Furniture,19462.47,5775.46
2023-10-25,West,Furniture,7471.27,978.96
2023-10-26,West,Office Supplies,39400.41,8232.11
2023-10-28,East,Furniture,12932.34,2835.93
2023-10-29,Central,Office Supplies,1331.96,369.34
2023-10-30,West,Furniture,28060.05,3693.38
2023-10-30,Central,Technology,41237.54,4727.17
2023-10-30,Central,Office Supplies,9923.97,1723.74
2023-10-30,East,Technology,4342.78,1169.02
2023-10-31,Central,Furniture,1694.57,172.33
2023-10-31,Central,Furniture,44553.2,5191.33
2023-10-31,West,Technology,47413.46,7466.34
2023-11-02,West,Furniture,25797.11,1475.21
2023-11-03,Central,Furniture,37261.71,9897.83
2023-11-03,East,Technology,45765.01,12822.98
2023-11-04,South,Technology,46105.49,3156.25
2023-11-04,South,Furniture,35313.61,5429.87
2023-11-05,East,Furniture,48156.39,4453.04
2023-11-05,East,Furniture,45352.4,8468.05
2023-11-06,South,Office Supplies,45085.93,4734.14
2023-11-07,Central,Office Supplies,30523.03,1580.9
2023-11-07,East,Office Supplies,25349.62,6699.89
2023-11-07,East,Technology,37026.61,8706.08
2023-11-08,East,Technology,20695.58,4398.62
2023-11-08,South,Furniture,9338.37,796.43
2023-11-09,West,Furniture,10964.31,1445.3
2023-11-09,South,Technology,34524.94,2073.21
2023-11-09,South,Furniture,29501.93,5767.4
2023-11-09,West,Furniture,45615.65,2290.56
2023-11-09,South,Technology,40922.71,3397.39
2023-11-11,South,Furniture,29674.36,2060.48
2023-11-11,Central,Furniture,27389.39,5401.75
2023-11-11,West,Office Supplies,35896.28,3649.51
2023-11-12,Central,Technology,11889.25,3534.21
2023-11-12,South,Office Supplies,46735.96,3029.34
2023-11-13,West,Technology,18532.39,5191.11
2023-11-13,Central,Office Supplies,34312.47,7295.16
2023-11-14,East,Office Supplies,13192.15,1952.09
2023-11-14,South,Office Supplies,40686.98,12127.16
2023-11-16,Central,Technology,35691.02,7320.84
2023-11-17,East,Office Supplies,31564.02,9419.41
2023-11-18,East,Office Supplies,7415.27,709.39
2023-11-18,East,Technology,18720.24,3105.12
2023-11-18,South,Technology,12522.87,1242.71
2023-11-19,West,Technology,11488.75,1742.5
2023-11-19,East,Office Supplies,3191.13,295.42
2023-11-21,Central,Technology,23040.52,5077.02
2023-11-22,West,Technology,26401.3,3433.54
2023-11-22,East,Furniture,27529.28,2310.05
2023-11-24,West,Office Supplies,31873.86,1873.16
2023-11-24,Central,Technology,19050.17,2548.69
2023-11-24,Central,Technology,32064.37,3101.02
2023-11-24,West,Technology,15904.67,2185.31
2023-11-26,West,Office Supplies,39599.34,10471.64
2023-11-28,Central,Technology,28492.29,5441.64
2023-11-28,South,Furniture,48488.9,13164.97
2023-11-29,South,Office Supplies,45155.05,2518.52
2023-11-30,South,Furniture,9147.62,1027.93
2023-11-30,East,Furniture,46948.9,8301.42
2023-12-02,East,Furniture,20883.49,2136.35
2023-12-04,East,Technology,35138.57,8824.43
2023-12-04,West,Technology,14927.19,1339.44
2023-12-04,West,Office Supplies,33266.5,8493.39
2023-12-04,Central,Technology,17888.28,5006.13
2023-12-06,South,Technology,1805.99,109.69
2023-12-06,Central,Office Supplies,35365.47,6065.58
2023-12-07,West,Office Supplies,19017.0,5240.52
2023-12-09,West,Furniture,6434.72,693.28
2023-12-09,West,Office Supplies,4470.28,1246.25
2023-12-11,Central,Furniture,25996.68,6990.91
2023-12-11,South,Technology,19938.61,5275.16
2023-12-12,South,Furniture,11632.85,2970.09
2023-12-12,South,Office Supplies,39839.1,11170.3
2023-12-12,West,Furniture,37123.36,7473.31
2023-12-15,South,Office Supplies,33247.45,7199.69
2023-12-16,Central,Office Supplies,6965.91,484.49
2023-12-17,East,Furniture,49852.58,10161.22
2023-12-17,East,Office Supplies,14701.73,1356.24
2023-12-17,South,Technology,25390.73,1575.77
2023-12-18,South,Office Supplies,28302.77,5776.45
2023-12-18,Central,Technology,29235.7,8451.1
2023-12-19,West,Technology,19270.99,3670.42
2023-12-20,Central,Technology,47474.3,13933.12
2023-12-20,South,Furniture,16629.28,1326.63
2023-12-21,South,Furniture,15367.98,1292.41
2023-12-22,Central,Furniture,41046.95,10052.89
2023-12-23,East,Office Supplies,13992.37,3131.04
2023-12-23,Central,Furniture,18235.33,2844.95
2023-12-25,South,Technology,25090.12,2717.67
2023-12-26,West,Office Supplies,48289.39,4066.92
2023-12-26,West,Technology,47989.3,13237.85
2023-12-27,East,Technology,47925.32,12372.54
2023-12-28,South,Furniture,2712.99,510.22
2023-12-29,Central,Furniture,46825.63,4142.04
2023-12-29,West,Office Supplies,39737.54,3415.87
2023-12-30,South,Furniture,14956.26,1978.33
2024-01-01,West,Furniture,6978.38,1282.06
2024-01-01,West,Furniture,44617.5,4627.35
2024-01-03,Central,Office Supplies,9439.51,1758.86
2024-01-03,Central,Furniture,3970.84,1053.14
2024-01-05,Central,Office Supplies,29438.11,4362.73
2024-01-05,West,Furniture,42674.54,3388.85
2024-01-05,South,Furniture,23339.36,2128.39
2024-01-06,East,Furniture,6706.37,375.62
2024-01-06,West,Furniture,13802.01,3888.0
2024-01-06,Central,Office Supplies,6261.82,1411.29
2024-01-07,Central,Technology,20527.99,2964.55
2024-01-08,South,Technology,15132.31,967.11
2024-01-08,South,Office Supplies,31909.48,5990.17
2024-01-08,Central,Technology,6020.9,669.76
2024-01-08,Central,Furniture,30209.01,9015.65
2024-01-08,South,Office Supplies,47533.95,10139.36
2024-01-10,West,Office Supplies,10441.02,559.3
2024-01-10,East,Technology,14975.87,1133.75
2024-01-10,South,Office Supplies,15423.68,3233.02
2024-01-11,East,Office Supplies,12164.38,2647.99
2024-01-11,West,Office Supplies,15566.21,2673.2
2024-01-12,East,Technology,19513.69,5676.94
2024-01-12,East,Furniture,40279.94,4257.33
2024-01-13,Central,Office Supplies,31481.39,8660.62
2024-01-13,South,Furniture,22017.17,6071.88
2024-01-14,East,Office Supplies,30097.51,1577.0
2024-01-14,West,Office Supplies,20375.05,4202.47
2024-01-15,Central,Furniture,7262.87,1417.43
2024-01-15,Central,Technology,22437.41,6456.24
2024-01-16,West,Technology,8632.75,2257.32
2024-01-16,West,Furniture,18141.48,1494.76
2024-01-16,Central,Furniture,12222.24,3185.26
2024-01-18,South,Furniture,25194.2,7297.55
2024-01-18,South,Office Supplies,6745.39,1563.69
2024-01-18,South,Office Supplies,49360.58,6718.48
2024-01-18,South,Technology,25292.81,3508.89
2024-01-20,East,Technology,33527.06,6199.55
2024-01-20,East,Office Supplies,20148.14,5566.43
2024-01-22,East,Furniture,31280.32,9201.23
2024-01-22,West,Office Supplies,29976.21,6932.05
2024-01-24,South,Office Supplies,35969.41,2600.02
2024-01-24,Central,Technology,7979.01,2368.68
2024-01-25,West,Office Supplies,36644.67,8611.98
2024-01-26,South,Office Supplies,21993.82,6296.38
2024-01-26,West,Technology,16316.31,1858.6
2024-01-27,Central,Technology,49872.04,8230.17
2024-01-27,East,Technology,48321.94,6151.48
2024-01-28,East,Technology,8312.62,2447.38
2024-01-28,Central,Office Supplies,12951.5,3025.49
2024-01-29,South,Technology,17635.67,4081.58
2024-02-04,East,Furniture,13308.21,3831.2
2024-02-05,South,Office Supplies,16550.75,4780.73
2024-02-05,West,Technology,41695.78,5990.69
2024-02-06,South,Office Supplies,17116.86,905.14
2024-02-06,Central,Office Supplies,26562.71,2938.76
2024-02-07,East,Furniture,30953.8,4680.97
2024-02-07,Central,Office Supplies,3551.27,463.88
2024-02-07,Central,Furniture,49481.24,5907.31
2024-02-08,West,Technology,12458.46,743.78
2024-02-08,Central,Office Supplies,30403.39,6825.38
2024-02-08,Central,Technology,21164.99,3426.08
2024-02-10,Central,Furniture,49859.93,4980.85
2024-02-11,Central,Office Supplies,36251.3,10072.69
2024-02-12,Central,Office Supplies,13551.94,3857.94
2024-02-13,East,Office Supplies,49878.64,8366.6
2024-02-13,West,Office Supplies,41847.67,2466.28
2024-02-14,South,Technology,19414.69,4479.94
2024-02-14,East,Technology,13569.34,3661.73
2024-02-14,East,Technology,20450.26,3205.35
2024-02-15,East,Technology,29166.16,4135.14
2024-02-15,South,Furniture,9404.87,935.72
2024-02-16,East,Office Supplies,6838.73,1151.65
2024-02-17,Central,Technology,44844.27,2686.91
2024-02-18,South,Furniture,18391.83,3085.36
2024-02-18,West,Office Supplies,11760.8,2006.6
2024-02-19,Central,Technology,4604.42,455.79
2024-02-21,West,Office Supplies,3143.98,788.91
2024-02-22,Central,Office Supplies,25945.12,1371.8
2024-02-22,East,Office Supplies,47597.45,12169.67
2024-02-24,Central,Furniture,2730.45,742.81
2024-02-25,East,Technology,25699.62,6933.64
2024-02-25,South,Office Supplies,39328.2,6196.18
2024-02-26,South,Technology,27529.47,2345.51
2024-02-27,East,Furniture,33809.43,8427.53
2024-02-28,Central,Furniture,33139.26,8742.42
2024-03-01,South,Technology,46809.5,5259.65
2024-03-02,West,Technology,36630.82,10899.05
2024-03-02,South,Office Supplies,23185.02,5430.59
2024-03-02,Central,Office Supplies,40883.12,3469.6
